ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,WinesAmount,FruitsAmount,MeatAmount,FishAmount,SweetAmount,GoldAmount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,LastCampaign,Complain,Country,Join_year,Join_month,Join_weekday,Age,Children,Total_Amount,Total_purchase_Count,Total_accepted_campaign,Average_PurchaseAmount
6941,1971,Graduation,Single,31632,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,Spain,2013,7,6,42,0,95,6,0,15.833333333333334
7573,1978,PhD,Single,31626,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,1,0,Germany,2013,10,5,35,1,86,6,2,14.333333333333334
4432,1976,Graduation,Divorced,31615,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,Spain,2013,3,5,37,1,51,7,0,7.285714285714286
4713,1979,PhD,Married,31605,1,0,2012-11-22,15,74,14,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,Spain,2012,11,3,33,1,139,9,0,15.444444444444445
10219,1972,Graduation,Together,31590,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,Canada,2013,6,1,41,1,38,5,0,7.6
9706,1974,PhD,Single,31560,1,0,2013-06-24,98,62,1,20,4,14,7,2,2,1,3,8,0,0,0,0,0,0,0,Canada,2013,6,0,39,1,108,8,0,13.5
5623,1980,Master,Married,31535,1,0,2013-09-26,95,15,4,13,19,14,19,1,1,1,2,7,1,0,0,0,0,0,0,Spain,2013,9,3,33,1,84,5,1,16.8
4088,1962,PhD,Together,31497,0,1,2012-06-12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,Spain,2012,6,1,50,1,155,10,0,15.5
4971,1962,PhD,Together,31497,0,1,2012-06-12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,Saudi Arabia,2012,6,1,50,1,155,10,0,15.5
8147,1960,Graduation,Married,31454,1,1,2013-06-07,40,28,14,11,19,14,9,3,2,0,3,8,0,0,0,0,0,0,0,Spain,2013,6,4,53,2,95,8,0,11.875
2488,1956,2n Cycle,Divorced,31395,1,1,2013-03-23,80,23,1,25,19,8,7,4,2,1,3,6,0,0,0,0,0,0,0,Spain,2013,3,5,57,2,83,10,0,8.3
10913,1984,Master,Single,31385,1,0,2012-05-12,56,3,2,12,19,1,9,1,1,0,2,8,1,0,0,0,0,1,0,Spain,2012,5,5,28,1,46,4,2,11.5
6215,1977,Graduation,Married,31353,1,1,2013-12-29,24,10,14,10,3,1,7,2,1,1,2,8,0,0,0,0,0,1,0,Saudi Arabia,2013,12,6,36,2,45,6,1,7.5
7224,1977,Graduation,Married,31353,1,1,2013-12-29,24,10,14,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,India,2013,12,6,36,2,45,6,0,7.5
5751,1973,2n Cycle,Divorced,31163,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,Canada,2014,2,3,41,1,38,5,0,7.6
10033,1973,2n Cycle,Divorced,31163,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,Germany,2014,2,3,41,1,38,5,0,7.6
10236,1975,Master,Single,31160,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,2013,9,0,38,1,64,7,0,9.142857142857142
5790,1985,Graduation,Married,31158,1,0,2013-01-27,62,25,6,16,20,14,5,2,2,0,3,8,0,0,0,0,0,0,0,Spain,2013,1,6,28,1,86,7,0,12.285714285714286
3537,1981,Graduation,Together,31089,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,Spain,2012,8,4,31,1,79,10,0,7.9
922,1979,2n Cycle,Married,31086,1,1,2013-04-05,79,16,2,11,3,14,16,2,1,1,2,8,1,0,0,0,0,0,0,Germany,2013,4,4,34,2,62,6,1,10.333333333333334
5263,1977,2n Cycle,Married,31056,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2013,1,1,36,1,55,5,0,11.0
3006,1976,Graduation,Divorced,30992,1,0,2013-04-22,83,17,14,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Canada,2013,4,0,37,1,57,5,0,11.4
7386,1976,Graduation,Divorced,30992,1,0,2013-04-22,83,17,14,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Canada,2013,4,0,37,1,57,5,0,11.4
5636,1963,Graduation,Single,30983,0,0,2012-09-11,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,0,India,2012,9,1,49,0,167,8,1,20.875
5304,1974,PhD,Single,30899,1,0,2012-10-13,35,24,14,8,19,14,1,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,2012,10,5,38,1,80,6,0,13.333333333333334
7186,1966,PhD,Together,30843,1,1,2014-05-26,43,24,14,2,19,14,9,2,1,1,2,5,1,0,0,0,0,0,0,India,2014,5,0,48,2,82,6,1,13.666666666666666
113,1951,Graduation,Married,30833,1,1,2013-07-16,33,11,14,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,Spain,2013,7,1,62,2,42,6,0,7.0
6507,1980,Graduation,Single,30828,1,0,2013-04-10,16,16,11,15,2,14,12,2,1,1,4,3,0,0,0,0,0,0,0,Australia,2013,4,2,33,1,70,8,0,8.75
1517,1969,Graduation,Single,30822,1,0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,Spain,2013,6,4,44,1,51,5,0,10.2
2457,1975,Basic,Married,30801,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,Spain,2012,10,4,37,1,45,6,0,7.5
2986,1976,Graduation,Married,30772,1,1,2014-12-03,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,Canada,2014,12,2,38,2,20,4,0,5.0
5234,1967,2n Cycle,Together,30753,1,1,2013-11-07,85,12,5,25,19,9,30,2,1,1,3,5,0,0,0,0,0,0,0,Canada,2013,11,3,46,2,100,7,0,14.285714285714286
9076,1980,PhD,Married,30732,1,0,2013-05-01,44,155,1,25,19,1,3,4,4,1,4,8,0,0,0,0,0,0,0,Saudi Arabia,2013,5,2,33,1,204,13,0,15.692307692307692
4099,1972,Graduation,Married,30675,1,0,2012-12-11,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2012,12,1,40,1,62,5,0,12.4
9974,1974,Graduation,Married,30631,1,0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,Saudi Arabia,2013,12,5,39,1,70,7,0,10.0
3696,1965,Graduation,Divorced,30630,1,1,2014-01-27,67,27,1,12,2,14,10,2,2,0,3,7,0,0,0,0,0,0,0,Spain,2014,1,0,49,2,66,7,0,9.428571428571429
2711,1976,Master,Together,30560,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,Canada,2013,6,3,37,1,31,5,0,6.2
2814,1976,Master,Together,30560,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,2013,6,3,37,1,31,5,0,6.2
2447,1979,Graduation,Together,30545,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,India,2012,10,2,33,1,69,7,0,9.857142857142858
8486,1971,Master,Together,30538,1,0,2012-01-10,27,284,14,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,Spain,2012,1,1,41,1,381,17,0,22.41176470588235
2795,1958,Master,Single,30523,2,1,2013-01-07,0,5,14,3,19,14,5,1,1,0,2,7,0,0,0,0,0,0,0,Canada,2013,1,0,55,3,60,4,0,15.0
10862,1960,Master,Married,30522,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,Spain,2012,8,4,52,1,326,17,0,19.176470588235293
615,1960,Graduation,Together,30507,0,0,2013-11-03,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,Spain,2013,11,6,53,0,343,11,0,31.181818181818183
10796,1984,Master,Married,30477,1,0,2014-01-22,16,47,1,6,19,14,12,1,1,1,3,6,0,0,0,0,0,0,0,India,2014,1,2,30,1,99,6,0,16.5
4290,1972,Graduation,Married,30467,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,Canada,2014,3,2,42,1,24,4,0,6.0
8341,1969,PhD,Married,30396,1,0,2014-04-30,22,15,14,6,19,1,12,2,1,1,2,7,1,0,0,0,0,1,0,Spain,2014,4,2,45,1,67,6,2,11.166666666666666
6365,1987,2n Cycle,Married,30390,0,0,2013-02-09,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,India,2013,2,5,26,0,80,6,0,13.333333333333334
2154,1971,Graduation,Widow,30372,1,1,2012-12-25,33,15,14,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,Spain,2012,12,1,41,2,58,8,0,7.25
8842,1971,Graduation,Widow,30372,1,1,2012-12-25,33,15,14,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,Spain,2012,12,1,41,2,58,8,0,7.25
7181,1977,Graduation,Married,30368,0,1,2013-07-11,97,35,14,13,2,14,2,2,2,0,3,8,0,0,0,0,0,0,0,Spain,2013,7,3,36,1,80,7,0,11.428571428571429
4855,1974,PhD,Together,30351,1,0,2013-06-06,19,14,14,24,3,3,2,1,3,0,2,9,0,0,0,0,0,1,0,USA,2013,6,3,39,1,60,6,1,10.0
5049,1974,PhD,Together,30351,1,0,2013-06-06,19,14,14,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,Spain,2013,6,3,39,1,60,6,0,10.0
7679,1985,PhD,Single,30298,0,0,2014-05-19,48,6,3,12,6,1,26,1,1,1,3,3,0,0,0,0,0,0,0,Spain,2014,5,0,29,0,54,6,0,9.0
4459,1989,Graduation,Single,30279,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2012,12,6,23,1,37,5,0,7.4
10642,1989,Graduation,Single,30279,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2012,12,6,23,1,37,5,0,7.4
2375,1972,Graduation,Together,30261,1,2,2012-09-25,75,8,14,5,19,3,6,1,0,0,3,8,0,0,0,0,0,0,0,Spain,2012,9,1,40,3,55,4,0,13.75
1710,1978,Graduation,Single,30168,1,0,2013-07-03,51,154,20,66,19,12,27,7,6,1,4,9,0,0,0,0,0,0,0,Spain,2013,7,2,35,1,298,18,0,16.555555555555557
3129,1983,Graduation,Married,30096,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,Spain,2014,5,3,31,1,45,6,0,7.5
7516,1983,Graduation,Married,30096,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,Germany,2014,5,3,31,1,45,6,0,7.5
10595,1990,Graduation,Married,30093,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,Spain,2013,8,2,23,0,69,6,0,11.5
10277,1961,Graduation,Single,30081,0,1,2013-02-21,27,36,14,2,19,14,4,1,1,0,3,7,0,0,0,0,0,0,0,Spain,2013,2,3,52,1,89,5,0,17.8
4444,1972,Graduation,Married,30023,1,0,2014-03-24,28,11,14,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,Spain,2014,3,0,42,1,75,6,0,12.5
498,1970,Graduation,Single,30015,1,0,2014-02-02,28,25,14,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,Spain,2014,2,6,44,1,71,7,0,10.142857142857142
7786,1986,PhD,Single,29999,1,0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,Spain,2013,2,2,27,1,160,12,0,13.333333333333334
6340,1985,Graduation,Single,29938,1,0,2013-10-27,52,3,3,7,19,2,11,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,2013,10,6,28,1,45,6,0,7.5
2337,1971,Graduation,Divorced,29819,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,Spain,2013,10,3,42,1,39,9,0,4.333333333333333
2587,1972,PhD,Married,29791,1,0,2014-05-15,21,14,14,6,19,14,26,2,2,0,3,5,0,0,0,0,0,0,0,Australia,2014,5,3,42,1,93,7,0,13.285714285714286
3332,1985,Graduation,Single,29760,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,Germany,2012,8,2,27,1,165,12,0,13.75
7433,1985,Graduation,Single,29760,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,Spain,2012,8,2,27,1,165,12,0,13.75
1818,1971,PhD,Together,29732,1,0,2014-03-25,23,25,14,8,19,1,4,1,2,0,2,9,0,0,0,0,0,0,0,Canada,2014,3,1,43,1,71,5,0,14.2
4198,1965,Graduation,Together,29672,1,1,2013-12-03,6,9,1,3,19,4,8,1,0,0,3,6,0,0,0,0,0,0,0,Spain,2013,12,1,48,2,44,4,0,11.0
10451,1965,Graduation,Together,29672,1,1,2013-12-03,6,9,1,3,19,4,8,1,0,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,2013,12,1,48,2,44,4,0,11.0
5176,1988,Graduation,Together,29604,1,0,2013-08-12,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,Saudi Arabia,2013,8,0,25,1,53,5,1,10.6
2557,1970,Master,Single,29548,1,0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,Spain,2013,8,3,43,1,29,5,1,5.8
7007,1968,Master,Married,29543,2,0,2014-01-04,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,Spain,2014,1,5,46,2,63,8,0,7.875
8514,1976,Graduation,Together,29478,1,0,2014-01-17,59,8,14,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,Spain,2014,1,4,38,1,34,5,0,6.8
5268,1960,Graduation,Married,29440,1,1,2013-11-08,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,Germany,2013,11,4,53,2,56,7,0,8.0
2715,1966,Master,Divorced,29435,1,1,2012-06-08,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,Canada,2012,6,4,46,2,180,11,1,16.363636363636363
6336,1960,Graduation,Married,29315,1,1,2014-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,Saudi Arabia,2014,6,2,54,2,48,10,0,4.8
891,1951,Master,Together,29298,1,1,2013-07-09,60,6,14,2,2,14,1,1,1,0,2,5,0,0,0,0,0,0,0,Spain,2013,7,1,62,2,39,4,0,9.75
6859,1987,Graduation,Single,29236,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,Spain,2013,8,5,26,1,99,9,0,11.0
11007,1968,PhD,Married,29187,1,0,2013-09-05,43,26,14,6,19,14,2,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2013,9,3,45,1,81,5,0,16.2
6728,1985,Graduation,Together,29103,1,0,2012-08-27,38,16,14,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,Spain,2012,8,0,27,1,62,6,0,10.333333333333334
8416,1981,Graduation,Married,29009,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,USA,2013,11,4,32,1,44,7,0,6.285714285714286
164,1977,PhD,Married,28973,0,0,2012-10-13,59,206,14,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,Spain,2012,10,5,35,0,283,13,0,21.76923076923077
231,1956,Master,Together,28839,1,1,2014-11-03,86,24,14,7,19,14,1,2,2,0,3,5,0,0,0,0,0,0,0,Spain,2014,11,0,58,2,79,7,0,11.285714285714286
5063,1977,Graduation,Single,28769,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,Spain,2012,12,1,35,1,191,12,0,15.916666666666666
9725,1966,PhD,Together,28764,1,1,2014-05-06,16,8,14,3,19,14,1,1,1,0,2,8,1,0,0,0,0,0,0,Spain,2014,5,1,48,2,59,4,1,14.75
6460,1982,Graduation,Married,28718,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,India,2013,7,5,31,1,57,7,0,8.142857142857142
5012,1989,Graduation,Married,28691,1,0,2013-04-07,56,5,4,13,8,14,4,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2013,4,6,24,1,48,5,0,9.6
6918,1989,Graduation,Married,28691,1,0,2013-04-07,56,5,4,13,8,14,4,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2013,4,6,24,1,48,5,0,9.6
3706,1978,Graduation,Single,28647,1,0,2013-08-21,54,19,8,29,19,12,26,1,2,2,2,7,1,0,0,0,0,1,0,Spain,2013,8,2,35,1,113,7,2,16.142857142857142
9829,1978,Graduation,Together,28587,1,0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,Spain,2014,12,1,36,1,78,9,0,8.666666666666666
8724,1982,Graduation,Single,28567,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,Spain,2013,6,0,31,1,46,7,0,6.571428571428571
10691,1960,Master,Married,28520,1,1,2013-06-14,55,11,14,10,19,2,20,1,1,1,2,6,0,0,0,0,0,0,0,Spain,2013,6,4,53,2,76,5,0,15.2
2918,1981,Graduation,Divorced,28510,1,1,2013-04-13,72,44,5,19,19,4,19,3,2,0,4,5,0,0,0,0,0,0,0,Spain,2013,4,5,32,2,110,9,0,12.222222222222221
3921,1952,2n Cycle,Widow,28457,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,Spain,2012,10,6,60,0,205,10,0,20.5
2958,1978,Graduation,Married,28442,2,0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,Spain,2014,2,0,36,2,57,10,0,5.7
2445,1974,PhD,Together,28440,1,0,2013-07-07,87,38,1,24,19,14,26,1,2,0,3,8,0,0,0,0,0,0,0,Spain,2013,7,6,39,1,122,6,0,20.333333333333332
736,1983,Graduation,Together,28427,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,India,2013,3,3,30,1,52,7,0,7.428571428571429
1502,1983,Graduation,Together,28427,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,Spain,2013,3,3,30,1,52,7,0,7.428571428571429
10757,1967,PhD,Divorced,28420,1,0,2013-12-24,36,4,2,5,2,14,26,1,1,0,2,6,0,0,0,0,0,0,0,Spain,2013,12,1,46,1,53,4,0,13.25
10250,1947,Basic,Together,28389,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,Spain,2012,11,1,65,0,28,4,0,7.0
5423,1983,Graduation,Together,28359,1,0,2013-10-27,35,6,14,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia,2013,10,6,30,1,30,4,0,7.5
1050,1952,Graduation,Married,28332,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,Germany,2014,4,2,62,0,65,8,0,8.125
5138,1950,Graduation,Together,28320,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2013,1,0,63,1,43,5,0,8.6
2563,1961,Basic,Married,28249,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,India,2014,6,6,53,0,43,6,0,7.166666666666667
8312,1961,Basic,Married,28249,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,Spain,2014,6,6,53,0,43,6,0,7.166666666666667
2428,1970,Graduation,Married,28164,1,0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,Germany,2013,4,4,43,1,78,9,0,8.666666666666666
7998,1958,Graduation,Together,28087,1,1,2012-11-12,77,53,8,17,13,14,21,3,2,2,2,7,0,0,0,0,0,0,0,India,2012,11,0,54,2,126,9,0,14.0
5074,1986,Master,Married,28072,1,0,2013-08-07,10,30,14,10,2,14,5,1,1,0,3,7,0,0,0,0,0,0,0,Canada,2013,8,2,27,1,75,5,0,15.0
9503,1980,Graduation,Single,28071,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,Spain,2012,8,2,32,0,313,13,0,24.076923076923077
10598,1967,Graduation,Together,27943,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,Spain,2013,4,0,46,2,37,8,0,4.625
7437,1988,Graduation,Single,27938,1,0,2014-04-28,31,13,14,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,Australia,2014,4,0,26,1,43,6,0,7.166666666666667
7574,1979,PhD,Together,27922,1,0,2014-10-05,80,11,14,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,Saudi Arabia,2014,10,6,35,1,55,6,0,9.166666666666666
6958,1977,Master,Married,27889,1,0,2013-05-07,42,14,14,4,19,14,8,1,1,1,2,6,0,0,0,0,0,0,0,Australia,2013,5,1,36,1,73,5,0,14.6
4643,1973,Graduation,Married,27803,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,Australia,2012,8,6,39,1,176,9,0,19.555555555555557
87,1981,2n Cycle,Married,27733,1,0,2013-08-26,16,178,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,Germany,2013,8,0,32,1,235,7,0,33.57142857142857
1291,1978,PhD,Together,27683,1,0,2012-04-08,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,Spain,2012,4,6,34,1,351,16,0,21.9375
1109,1982,Master,Together,27590,1,0,2013-04-23,38,6,14,5,19,14,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain,2013,4,1,31,1,59,4,0,14.75
1170,1975,Graduation,Married,27573,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,Spain,2013,3,0,38,1,244,14,0,17.428571428571427
7990,1947,Graduation,Married,27469,0,0,2012-02-08,2,9,1,2,3,2,26,1,0,0,3,6,0,0,0,0,0,0,0,Canada,2012,2,2,65,0,43,4,0,10.75
5123,1951,Master,Married,27450,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,Spain,2013,4,0,62,0,143,7,0,20.428571428571427
6878,1954,Graduation,Widow,27421,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,Spain,2012,12,2,58,0,324,14,0,23.142857142857142
3896,1984,Graduation,Married,27255,1,0,2013-07-11,3,22,1,11,19,1,2,1,1,0,3,7,0,0,0,0,0,0,0,Spain,2013,7,3,29,1,56,5,0,11.2
4832,1979,Graduation,Married,27244,1,0,2014-07-03,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,Spain,2014,7,3,35,1,101,8,0,12.625
3887,1970,Graduation,Single,27242,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,1,0,India,2012,11,6,42,1,106,7,1,15.142857142857142
6197,1962,PhD,Single,27238,1,1,2013-04-20,39,37,14,17,19,14,3,3,3,0,3,9,0,0,0,0,0,0,0,Spain,2013,4,5,51,2,104,9,0,11.555555555555555
6642,1961,Graduation,Divorced,27215,2,1,2013-01-23,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,Saudi Arabia,2013,1,2,52,3,102,11,0,9.272727272727273
3645,1972,PhD,Single,27213,1,0,2012-08-30,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,1,0,Spain,2012,8,3,40,1,70,9,1,7.777777777777778
9135,1950,Graduation,Together,27203,1,1,2012-06-08,92,13,2,21,4,14,24,2,1,1,2,8,0,0,0,0,0,0,0,Spain,2012,6,4,62,2,78,6,0,13.0
8234,1973,Basic,Together,27190,1,0,2013-08-15,13,1,6,7,19,1,3,1,1,0,2,8,1,0,0,0,0,1,0,Spain,2013,8,3,40,1,37,4,2,9.25
8135,1986,Master,Married,27161,1,0,2013-10-28,41,7,4,23,7,14,11,1,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,2013,10,0,27,1,66,5,0,13.2
2256,1973,Master,Married,27159,1,1,2014-03-29,33,17,14,3,19,14,1,2,1,0,3,6,0,0,0,0,0,0,0,Spain,2014,3,5,41,2,68,6,0,11.333333333333334
11092,1961,Graduation,Married,27116,1,1,2014-02-03,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,2014,2,0,53,2,41,7,0,5.857142857142857
5731,1983,Master,Married,27100,1,0,2013-05-04,64,12,14,13,2,14,10,1,1,0,3,7,0,0,0,0,0,0,0,Spain,2013,5,5,30,1,65,5,0,13.0
7152,1983,Master,Married,27100,1,0,2013-05-04,64,12,14,13,2,14,10,1,1,0,3,7,0,0,0,0,0,0,0,Germany,2013,5,5,30,1,65,5,0,13.0
7419,1968,Master,Divorced,27071,1,0,2014-04-23,90,8,3,19,19,2,3,2,2,0,3,6,0,0,0,0,0,0,0,Spain,2014,4,2,46,1,54,7,0,7.714285714285714
6609,1966,Graduation,Widow,27038,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,Saudi Arabia,2012,9,1,46,0,107,7,1,15.285714285714286
5043,1951,Basic,Married,26997,0,0,2012-05-11,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,Spain,2012,5,4,61,0,434,13,0,33.38461538461539
9392,1971,Graduation,Single,26954,1,0,2014-08-05,17,4,1,11,19,14,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain,2014,8,1,43,1,50,4,0,12.5
577,1976,2n Cycle,Together,26907,1,1,2013-08-20,10,9,1,7,19,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Spain,2013,8,1,37,2,41,6,0,6.833333333333333
8702,1976,2n Cycle,Together,26907,1,1,2013-08-20,10,9,1,7,19,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Australia,2013,8,1,37,2,41,6,0,6.833333333333333
10390,1959,2n Cycle,Married,26887,0,1,2013-10-02,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,Spain,2013,10,2,54,1,30,5,0,6.0
7930,1969,Master,Single,26877,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,Spain,2013,8,0,44,0,268,12,0,22.333333333333332
2964,1981,Graduation,Married,26872,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,Canada,2013,10,2,32,0,72,5,0,14.4
9960,1991,Basic,Single,26868,1,0,2014-04-30,52,178,14,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia,2014,4,2,23,1,206,4,0,51.5
