ID,Year_Birth,Education,Marital_Status,  Income  ,Kidhome,Teenhome,Dt_Customer,Recency, MntWines , MntFruits , MntMeatProducts , MntFishProducts , MntSweetProducts , MntGoldProds ,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
2154,1971,Graduation,Widow," $30,372.00 ",1,1,25/12/2012,33, $15.00 , $-   , $12.00 , $7.00 , $3.00 , $7.00 ,3,2,0,3,7,0,0,0,0,0,0,0,Spain
8842,1971,Graduation,Widow," $30,372.00 ",1,1,25/12/2012,33, $15.00 , $-   , $12.00 , $7.00 , $3.00 , $7.00 ,3,2,0,3,7,0,0,0,0,0,0,0,Spain
7181,1977,Graduation,Married," $30,368.00 ",0,1,07/11/2013,97, $35.00 , $-   , $13.00 , $2.00 , $-   , $2.00 ,2,2,0,3,8,0,0,0,0,0,0,0,Spain
4855,1974,PhD,Together," $30,351.00 ",1,0,06/06/2013,19, $14.00 , $-   , $24.00 , $3.00 , $3.00 , $2.00 ,1,3,0,2,9,0,0,0,0,0,1,0,USA
5049,1974,PhD,Together," $30,351.00 ",1,0,06/06/2013,19, $14.00 , $-   , $24.00 , $3.00 , $3.00 , $2.00 ,1,3,0,2,9,0,0,0,0,0,0,0,Spain
7679,1985,PhD,Single," $30,298.00 ",0,0,19/05/2014,48, $6.00 , $3.00 , $12.00 , $6.00 , $1.00 , $-   ,1,1,1,3,3,0,0,0,0,0,0,0,Spain
4459,1989,Graduation,Single," $30,279.00 ",1,0,30/12/2012,13, $10.00 , $4.00 , $14.00 , $4.00 , $4.00 , $1.00 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain
10642,1989,Graduation,Single," $30,279.00 ",1,0,30/12/2012,13, $10.00 , $4.00 , $14.00 , $4.00 , $4.00 , $1.00 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain
2375,1972,Graduation,Together," $30,261.00 ",1,2,25/09/2012,75, $8.00 , $-   , $5.00 , $-   , $3.00 , $6.00 ,1,0,0,3,8,0,0,0,0,0,0,0,Spain
1710,1978,Graduation,Single," $30,168.00 ",1,0,07/03/2013,51, $154.00 , $20.00 , $66.00 , $-   , $12.00 , $27.00 ,7,6,1,4,9,0,0,0,0,0,0,0,Spain
3129,1983,Graduation,Married," $30,096.00 ",1,0,22/05/2014,30, $5.00 , $3.00 , $11.00 , $12.00 , $5.00 , $9.00 ,1,2,0,3,6,0,0,0,0,0,0,0,Spain
7516,1983,Graduation,Married," $30,096.00 ",1,0,22/05/2014,30, $5.00 , $3.00 , $11.00 , $12.00 , $5.00 , $9.00 ,1,2,0,3,6,0,0,0,0,0,0,0,Germany
10595,1990,Graduation,Married," $30,093.00 ",0,0,08/07/2013,19, $2.00 , $6.00 , $28.00 , $13.00 , $4.00 , $16.00 ,1,2,0,3,7,0,0,0,0,0,0,0,Spain
10277,1961,Graduation,Single," $30,081.00 ",0,1,21/02/2013,27, $36.00 , $-   , $2.00 , $-   , $-   , $4.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain
4444,1972,Graduation,Married," $30,023.00 ",1,0,24/03/2014,28, $11.00 , $-   , $16.00 , $7.00 , $6.00 , $21.00 ,1,2,0,3,8,0,0,0,0,0,0,0,Spain
498,1970,Graduation,Single," $30,015.00 ",1,0,02/02/2014,28, $25.00 , $-   , $22.00 , $2.00 , $3.00 , $5.00 ,2,1,0,4,5,0,0,0,0,0,0,0,Spain
7786,1986,PhD,Single," $29,999.00 ",1,0,13/02/2013,22, $68.00 , $7.00 , $59.00 , $10.00 , $5.00 , $11.00 ,4,3,1,4,8,0,0,0,0,0,0,0,Spain
6340,1985,Graduation,Single," $29,938.00 ",1,0,27/10/2013,52, $3.00 , $3.00 , $7.00 , $-   , $2.00 , $11.00 ,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
2337,1971,Graduation,Divorced," $29,819.00 ",1,0,24/10/2013,77, $9.00 , $1.00 , $24.00 , $2.00 , $1.00 , $2.00 ,3,3,0,3,6,0,0,0,0,0,0,0,Spain
2587,1972,PhD,Married," $29,791.00 ",1,0,15/05/2014,21, $14.00 , $-   , $6.00 , $-   , $-   , $-   ,2,2,0,3,5,0,0,0,0,0,0,0,Australia
3332,1985,Graduation,Single," $29,760.00 ",1,0,29/08/2012,87, $64.00 , $4.00 , $68.00 , $7.00 , $5.00 , $17.00 ,4,3,1,4,8,0,0,0,0,0,0,0,Germany
7433,1985,Graduation,Single," $29,760.00 ",1,0,29/08/2012,87, $64.00 , $4.00 , $68.00 , $7.00 , $5.00 , $17.00 ,4,3,1,4,8,0,0,0,0,0,0,0,Spain
1818,1971,PhD,Together," $29,732.00 ",1,0,25/03/2014,23, $25.00 , $-   , $8.00 , $-   , $1.00 , $4.00 ,1,2,0,2,9,0,0,0,0,0,0,0,Canada
4198,1965,Graduation,Together," $29,672.00 ",1,1,12/03/2013,6, $9.00 , $1.00 , $3.00 , $-   , $4.00 , $8.00 ,1,0,0,3,6,0,0,0,0,0,0,0,Spain
10451,1965,Graduation,Together," $29,672.00 ",1,1,12/03/2013,6, $9.00 , $1.00 , $3.00 , $-   , $4.00 , $8.00 ,1,0,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
5176,1988,Graduation,Together," $29,604.00 ",1,0,08/12/2013,88, $7.00 , $6.00 , $13.00 , $7.00 , $6.00 , $14.00 ,1,1,0,3,9,1,0,0,0,0,0,0,Saudi Arabia
2557,1970,Master,Single," $29,548.00 ",1,0,29/08/2013,52, $7.00 , $1.00 , $6.00 , $3.00 , $1.00 , $11.00 ,1,1,1,2,4,1,0,0,0,0,0,0,Spain
7007,1968,Master,Married," $29,543.00 ",2,0,01/04/2014,47, $17.00 , $3.00 , $18.00 , $3.00 , $4.00 , $18.00 ,2,3,1,2,7,0,0,0,0,0,0,0,Spain
8514,1976,Graduation,Together," $29,478.00 ",1,0,17/01/2014,59, $8.00 , $-   , $7.00 , $3.00 , $1.00 , $1.00 ,1,1,0,3,6,0,0,0,0,0,0,0,Spain
5268,1960,Graduation,Married," $29,440.00 ",1,1,11/08/2013,95, $17.00 , $8.00 , $14.00 , $10.00 , $4.00 , $3.00 ,2,1,0,4,7,0,0,0,0,0,0,0,Germany
2715,1966,Master,Divorced," $29,435.00 ",1,1,06/08/2012,11, $70.00 , $3.00 , $37.00 , $4.00 , $2.00 , $64.00 ,4,3,2,2,9,0,0,0,0,0,1,0,Canada
6336,1960,Graduation,Married," $29,315.00 ",1,1,06/04/2014,55, $13.00 , $2.00 , $14.00 , $8.00 , $7.00 , $4.00 ,4,2,0,4,6,0,0,0,0,0,0,0,Saudi Arabia
891,1951,Master,Together," $29,298.00 ",1,1,07/09/2013,60, $6.00 , $-   , $2.00 , $2.00 , $-   , $1.00 ,1,1,0,2,5,0,0,0,0,0,0,0,Spain
6859,1987,Graduation,Single," $29,236.00 ",1,0,08/10/2013,30, $37.00 , $4.00 , $24.00 , $16.00 , $9.00 , $9.00 ,2,4,0,3,9,0,0,0,0,0,0,0,Spain
11007,1968,PhD,Married," $29,187.00 ",1,0,09/05/2013,43, $26.00 , $-   , $6.00 , $-   , $-   , $2.00 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain
6728,1985,Graduation,Together," $29,103.00 ",1,0,27/08/2012,38, $16.00 , $-   , $17.00 , $6.00 , $3.00 , $6.00 ,2,1,0,3,9,0,0,0,0,0,0,0,Spain
8416,1981,Graduation,Married," $29,009.00 ",1,0,29/11/2013,19, $6.00 , $6.00 , $15.00 , $10.00 , $5.00 , $2.00 ,2,2,0,3,6,0,0,0,0,0,0,0,USA
164,1977,PhD,Married," $28,973.00 ",0,0,13/10/2012,59, $206.00 , $-   , $46.00 , $3.00 , $2.00 , $12.00 ,2,5,1,5,8,0,0,0,0,0,0,0,Spain
231,1956,Master,Together," $28,839.00 ",1,1,11/03/2014,86, $24.00 , $-   , $7.00 , $-   , $-   , $1.00 ,2,2,0,3,5,0,0,0,0,0,0,0,Spain
5063,1977,Graduation,Single," $28,769.00 ",1,0,18/12/2012,76, $41.00 , $5.00 , $129.00 , $10.00 , $3.00 , $3.00 ,3,4,1,4,9,0,0,0,0,0,0,0,Spain
9725,1966,PhD,Together," $28,764.00 ",1,1,05/06/2014,16, $8.00 , $-   , $3.00 , $-   , $-   , $1.00 ,1,1,0,2,8,1,0,0,0,0,0,0,Spain
6460,1982,Graduation,Married," $28,718.00 ",1,0,13/07/2013,78, $12.00 , $4.00 , $6.00 , $11.00 , $8.00 , $16.00 ,2,2,0,3,8,0,0,0,0,0,0,0,India
5012,1989,Graduation,Married," $28,691.00 ",1,0,04/07/2013,56, $5.00 , $4.00 , $13.00 , $8.00 , $-   , $4.00 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain
6918,1989,Graduation,Married," $28,691.00 ",1,0,04/07/2013,56, $5.00 , $4.00 , $13.00 , $8.00 , $-   , $4.00 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain
3706,1978,Graduation,Single," $28,647.00 ",1,0,21/08/2013,54, $19.00 , $8.00 , $29.00 , $-   , $12.00 , $26.00 ,1,2,2,2,7,1,0,0,0,0,1,0,Spain
9829,1978,Graduation,Together," $28,587.00 ",1,0,12/02/2014,42, $22.00 , $4.00 , $17.00 , $12.00 , $10.00 , $13.00 ,3,2,0,4,6,0,0,0,0,0,0,0,Spain
8724,1982,Graduation,Single," $28,567.00 ",1,0,17/06/2013,57, $11.00 , $3.00 , $22.00 , $2.00 , $2.00 , $6.00 ,2,2,0,3,6,0,0,0,0,0,0,0,Spain
10691,1960,Master,Married," $28,520.00 ",1,1,14/06/2013,55, $11.00 , $-   , $10.00 , $-   , $2.00 , $20.00 ,1,1,1,2,6,0,0,0,0,0,0,0,Spain
2918,1981,Graduation,Divorced," $28,510.00 ",1,1,13/04/2013,72, $44.00 , $5.00 , $19.00 , $-   , $4.00 , $19.00 ,3,2,0,4,5,0,0,0,0,0,0,0,Spain
3921,1952,2n Cycle,Widow," $28,457.00 ",0,0,28/10/2012,96, $24.00 , $1.00 , $108.00 , $29.00 , $29.00 , $14.00 ,1,4,1,4,8,0,0,0,0,0,0,0,Spain
2958,1978,Graduation,Married," $28,442.00 ",2,0,24/02/2014,53, $19.00 , $3.00 , $10.00 , $11.00 , $8.00 , $6.00 ,3,2,1,4,4,0,0,0,0,0,0,0,Spain
2445,1974,PhD,Together," $28,440.00 ",1,0,07/07/2013,87, $38.00 , $1.00 , $24.00 , $-   , $-   , $-   ,1,2,0,3,8,0,0,0,0,0,0,0,Spain
736,1983,Graduation,Together," $28,427.00 ",1,0,21/03/2013,67, $18.00 , $3.00 , $19.00 , $3.00 , $3.00 , $6.00 ,2,2,0,3,8,0,0,0,0,0,0,0,India
1502,1983,Graduation,Together," $28,427.00 ",1,0,21/03/2013,67, $18.00 , $3.00 , $19.00 , $3.00 , $3.00 , $6.00 ,2,2,0,3,8,0,0,0,0,0,0,0,Spain
10757,1967,PhD,Divorced," $28,420.00 ",1,0,24/12/2013,36, $4.00 , $2.00 , $5.00 , $2.00 , $-   , $-   ,1,1,0,2,6,0,0,0,0,0,0,0,Spain
10250,1947,Basic,Together," $28,389.00 ",0,0,20/11/2012,49, $1.00 , $5.00 , $3.00 , $7.00 , $4.00 , $8.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Spain
5423,1983,Graduation,Together," $28,359.00 ",1,0,27/10/2013,35, $6.00 , $-   , $5.00 , $2.00 , $1.00 , $2.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
1050,1952,Graduation,Married," $28,332.00 ",0,0,30/04/2014,58, $14.00 , $10.00 , $13.00 , $4.00 , $15.00 , $9.00 ,1,2,1,4,2,0,0,0,0,0,0,0,Germany
5138,1950,Graduation,Together," $28,320.00 ",0,1,14/01/2013,68, $19.00 , $1.00 , $14.00 , $3.00 , $2.00 , $4.00 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain
2563,1961,Basic,Married," $28,249.00 ",0,0,15/06/2014,80, $1.00 , $9.00 , $7.00 , $2.00 , $14.00 , $10.00 ,1,2,0,3,6,0,0,0,0,0,0,0,India
8312,1961,Basic,Married," $28,249.00 ",0,0,15/06/2014,80, $1.00 , $9.00 , $7.00 , $2.00 , $14.00 , $10.00 ,1,2,0,3,6,0,0,0,0,0,0,0,Spain
2428,1970,Graduation,Married," $28,164.00 ",1,0,04/05/2013,23, $3.00 , $18.00 , $26.00 , $11.00 , $8.00 , $12.00 ,3,2,0,4,7,0,0,0,0,0,0,0,Germany
7998,1958,Graduation,Together," $28,087.00 ",1,1,11/12/2012,77, $53.00 , $8.00 , $17.00 , $13.00 , $-   , $21.00 ,3,2,2,2,7,0,0,0,0,0,0,0,India
5074,1986,Master,Married," $28,072.00 ",1,0,08/07/2013,10, $30.00 , $-   , $10.00 , $2.00 , $-   , $5.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Canada
9503,1980,Graduation,Single," $28,071.00 ",0,0,29/08/2012,65, $39.00 , $33.00 , $130.00 , $41.00 , $26.00 , $44.00 ,2,5,1,5,8,0,0,0,0,0,0,0,Spain
10598,1967,Graduation,Together," $27,943.00 ",1,1,15/04/2013,89, $12.00 , $1.00 , $16.00 , $4.00 , $1.00 , $3.00 ,3,2,0,3,8,0,0,0,0,0,0,0,Spain
7437,1988,Graduation,Single," $27,938.00 ",1,0,28/04/2014,31, $13.00 , $-   , $8.00 , $2.00 , $1.00 , $5.00 ,1,1,0,4,3,0,0,0,0,0,0,0,Australia
7574,1979,PhD,Together," $27,922.00 ",1,0,10/05/2014,80, $11.00 , $-   , $13.00 , $2.00 , $4.00 , $11.00 ,1,2,0,3,4,0,0,0,0,0,0,0,Saudi Arabia
6958,1977,Master,Married," $27,889.00 ",1,0,05/07/2013,42, $14.00 , $-   , $4.00 , $-   , $-   , $8.00 ,1,1,1,2,6,0,0,0,0,0,0,0,Australia
4643,1973,Graduation,Married," $27,803.00 ",1,0,26/08/2012,40, $8.00 , $26.00 , $46.00 , $38.00 , $9.00 , $49.00 ,2,3,0,4,8,0,0,0,0,0,0,0,Australia
87,1981,2n Cycle,Married," $27,733.00 ",1,0,26/08/2013,16, $-   , $7.00 , $5.00 , $26.00 , $2.00 , $17.00 ,2,2,0,3,7,0,0,0,0,0,0,0,Germany
1291,1978,PhD,Together," $27,683.00 ",1,0,04/08/2012,90, $152.00 , $9.00 , $121.00 , $12.00 , $12.00 , $45.00 ,4,6,2,4,8,0,0,0,0,0,0,0,Spain
1109,1982,Master,Together," $27,590.00 ",1,0,23/04/2013,38, $6.00 , $-   , $5.00 , $-   , $-   , $1.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Spain
1170,1975,Graduation,Married," $27,573.00 ",1,0,25/03/2013,45, $50.00 , $15.00 , $110.00 , $39.00 , $15.00 , $15.00 ,4,5,1,4,8,0,0,0,0,0,0,0,Spain
7990,1947,Graduation,Married," $27,469.00 ",0,0,02/08/2012,2, $9.00 , $1.00 , $2.00 , $3.00 , $2.00 , $-   ,1,0,0,3,6,0,0,0,0,0,0,0,Canada
5123,1951,Master,Married," $27,450.00 ",0,0,15/04/2013,57, $37.00 , $12.00 , $23.00 , $8.00 , $11.00 , $52.00 ,1,2,1,3,7,0,0,0,0,0,0,0,Spain
6878,1954,Graduation,Widow," $27,421.00 ",0,0,12/12/2012,14, $43.00 , $12.00 , $96.00 , $78.00 , $40.00 , $55.00 ,3,4,1,6,7,0,0,0,0,0,0,0,Spain
3896,1984,Graduation,Married," $27,255.00 ",1,0,07/11/2013,3, $22.00 , $1.00 , $11.00 , $-   , $1.00 , $2.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain
4832,1979,Graduation,Married," $27,244.00 ",1,0,07/03/2014,84, $6.00 , $5.00 , $17.00 , $3.00 , $24.00 , $46.00 ,2,2,2,2,7,0,0,0,0,0,0,0,Spain
3887,1970,Graduation,Single," $27,242.00 ",1,0,11/11/2012,2, $3.00 , $17.00 , $26.00 , $20.00 , $1.00 , $39.00 ,2,2,0,3,9,0,0,0,0,0,1,0,India
6197,1962,PhD,Single," $27,238.00 ",1,1,20/04/2013,39, $37.00 , $-   , $17.00 , $-   , $-   , $3.00 ,3,3,0,3,9,0,0,0,0,0,0,0,Spain
6642,1961,Graduation,Divorced," $27,215.00 ",2,1,23/01/2013,50, $30.00 , $5.00 , $22.00 , $8.00 , $9.00 , $28.00 ,4,2,1,4,6,0,0,0,0,0,0,0,Saudi Arabia
3645,1972,PhD,Single," $27,213.00 ",1,0,30/08/2012,19, $19.00 , $3.00 , $26.00 , $10.00 , $9.00 , $3.00 ,3,2,0,4,8,0,0,0,0,0,1,0,Spain
9135,1950,Graduation,Together," $27,203.00 ",1,1,06/08/2012,92, $13.00 , $2.00 , $21.00 , $4.00 , $-   , $24.00 ,2,1,1,2,8,0,0,0,0,0,0,0,Spain
8234,1973,Basic,Together," $27,190.00 ",1,0,15/08/2013,13, $1.00 , $6.00 , $7.00 , $-   , $1.00 , $3.00 ,1,1,0,2,8,1,0,0,0,0,1,0,Spain
8135,1986,Master,Married," $27,161.00 ",1,0,28/10/2013,41, $7.00 , $4.00 , $23.00 , $7.00 , $-   , $11.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
2256,1973,Master,Married," $27,159.00 ",1,1,29/03/2014,33, $17.00 , $-   , $3.00 , $-   , $-   , $1.00 ,2,1,0,3,6,0,0,0,0,0,0,0,Spain
11092,1961,Graduation,Married," $27,116.00 ",1,1,02/03/2014,78, $12.00 , $1.00 , $21.00 , $2.00 , $2.00 , $3.00 ,2,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
5731,1983,Master,Married," $27,100.00 ",1,0,05/04/2013,64, $12.00 , $-   , $13.00 , $2.00 , $-   , $10.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain
7152,1983,Master,Married," $27,100.00 ",1,0,05/04/2013,64, $12.00 , $-   , $13.00 , $2.00 , $-   , $10.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Germany
7419,1968,Master,Divorced," $27,071.00 ",1,0,23/04/2014,90, $8.00 , $3.00 , $19.00 , $-   , $2.00 , $3.00 ,2,2,0,3,6,0,0,0,0,0,0,0,Spain
6609,1966,Graduation,Widow," $27,038.00 ",0,0,18/09/2012,64, $1.00 , $26.00 , $25.00 , $17.00 , $23.00 , $15.00 ,1,3,0,3,9,0,0,0,0,0,1,0,Saudi Arabia
5043,1951,Basic,Married," $26,997.00 ",0,0,05/11/2012,89, $7.00 , $23.00 , $78.00 , $133.00 , $49.00 , $144.00 ,2,4,2,5,7,0,0,0,0,0,0,0,Spain
9392,1971,Graduation,Single," $26,954.00 ",1,0,08/05/2014,17, $4.00 , $1.00 , $11.00 , $-   , $-   , $1.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Spain
577,1976,2n Cycle,Together," $26,907.00 ",1,1,20/08/2013,10, $9.00 , $1.00 , $7.00 , $-   , $3.00 , $2.00 ,2,1,0,3,7,0,0,0,0,0,0,0,Spain
8702,1976,2n Cycle,Together," $26,907.00 ",1,1,20/08/2013,10, $9.00 , $1.00 , $7.00 , $-   , $3.00 , $2.00 ,2,1,0,3,7,0,0,0,0,0,0,0,Australia
10390,1959,2n Cycle,Married," $26,887.00 ",0,1,10/02/2013,27, $6.00 , $7.00 , $4.00 , $3.00 , $4.00 , $6.00 ,1,1,0,3,6,0,0,0,0,0,0,0,Spain
7930,1969,Master,Single," $26,877.00 ",0,0,19/08/2013,74, $101.00 , $13.00 , $76.00 , $20.00 , $18.00 , $40.00 ,2,3,1,6,6,0,0,0,0,0,0,0,Spain
2964,1981,Graduation,Married," $26,872.00 ",0,0,16/10/2013,0, $3.00 , $10.00 , $8.00 , $3.00 , $16.00 , $32.00 ,1,1,1,2,6,0,0,0,0,0,0,0,Canada
9960,1991,Basic,Single," $26,868.00 ",1,0,30/04/2014,52, $-   , $-   , $1.00 , $8.00 , $3.00 , $2.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
8036,1971,2n Cycle,Together," $26,850.00 ",1,1,18/04/2014,10, $31.00 , $1.00 , $13.00 , $7.00 , $2.00 , $9.00 ,4,2,1,4,4,0,0,0,0,0,0,0,Spain
8080,1986,Graduation,Single," $26,816.00 ",0,0,17/08/2012,50, $5.00 , $1.00 , $6.00 , $3.00 , $4.00 , $3.00 ,1,0,0,3,4,0,0,0,0,0,0,0,India
2589,1972,Graduation,Divorced," $26,759.00 ",1,0,07/02/2014,65, $25.00 , $3.00 , $16.00 , $8.00 , $5.00 , $2.00 ,2,2,1,3,6,0,0,0,0,0,0,0,Australia
6961,1974,Graduation,Married," $26,751.00 ",2,0,22/05/2014,26, $1.00 , $1.00 , $5.00 , $-   , $3.00 , $1.00 ,1,1,0,2,8,0,0,0,0,0,0,0,Spain
6182,1984,Graduation,Together," $26,646.00 ",1,0,10/02/2014,26, $11.00 , $4.00 , $20.00 , $10.00 , $3.00 , $5.00 ,2,2,0,4,6,0,0,0,0,0,0,0,USA
3286,1967,PhD,Divorced," $26,642.00 ",1,0,01/03/2014,71, $13.00 , $2.00 , $15.00 , $2.00 , $2.00 , $8.00 ,2,2,0,3,6,0,0,0,0,0,0,0,Spain
10525,1986,Graduation,Single," $26,576.00 ",1,0,13/10/2012,40, $10.00 , $-   , $8.00 , $-   , $-   , $9.00 ,1,1,0,2,9,1,0,0,0,0,1,0,Spain
2868,1949,PhD,Single," $26,518.00 ",1,1,08/04/2013,33, $20.00 , $1.00 , $28.00 , $3.00 , $3.00 , $2.00 ,3,2,0,3,8,0,0,0,0,0,1,0,USA
946,1958,2n Cycle,Together," $26,490.00 ",0,0,22/09/2012,92, $45.00 , $47.00 , $52.00 , $21.00 , $20.00 , $25.00 ,2,3,1,5,6,0,0,0,0,0,0,0,Spain
2227,1958,2n Cycle,Together," $26,490.00 ",0,0,22/09/2012,92, $45.00 , $47.00 , $52.00 , $21.00 , $20.00 , $25.00 ,2,3,1,5,6,0,0,0,0,0,0,0,Saudi Arabia
11187,1978,Basic,Single," $26,487.00 ",1,0,20/05/2013,23, $2.00 , $8.00 , $10.00 , $12.00 , $14.00 , $23.00 ,3,2,1,3,5,0,0,0,0,0,0,0,Canada
10401,1976,2n Cycle,Together," $26,326.00 ",0,0,04/09/2013,12, $1.00 , $-   , $5.00 , $-   , $3.00 , $9.00 ,1,0,0,3,3,0,0,0,0,0,0,1,Germany
2261,1969,Graduation,Married," $26,304.00 ",1,0,23/06/2013,5, $4.00 , $1.00 , $5.00 , $2.00 , $-   , $4.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Germany
2157,1972,Graduation,Together," $26,290.00 ",1,1,12/01/2013,49, $15.00 , $8.00 , $16.00 , $11.00 , $5.00 , $22.00 ,4,2,0,4,6,0,0,0,0,0,0,0,Canada
1176,1973,Graduation,Married," $26,228.00 ",1,0,22/09/2013,50, $2.00 , $6.00 , $4.00 , $3.00 , $1.00 , $9.00 ,1,1,0,2,8,0,0,0,0,0,0,0,Spain
6919,1978,2n Cycle,Married," $26,224.00 ",1,0,04/06/2013,39, $4.00 , $7.00 , $15.00 , $13.00 , $9.00 , $15.00 ,3,2,1,3,6,0,0,0,0,0,0,0,Spain
8477,1956,Graduation,Divorced," $26,150.00 ",2,1,11/03/2013,61, $5.00 , $1.00 , $13.00 , $3.00 , $5.00 , $1.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain
10203,1990,Graduation,Single," $26,095.00 ",1,0,30/06/2013,77, $11.00 , $7.00 , $9.00 , $3.00 , $1.00 , $11.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain
3152,1957,Graduation,Together," $26,091.00 ",1,1,25/02/2014,84, $15.00 , $10.00 , $19.00 , $8.00 , $17.00 , $20.00 ,3,2,1,3,5,0,0,0,0,0,0,0,India
11188,1957,Graduation,Together," $26,091.00 ",1,1,25/02/2014,84, $15.00 , $10.00 , $19.00 , $8.00 , $17.00 , $20.00 ,3,2,1,3,5,0,0,0,0,0,0,0,Spain
1321,1974,Graduation,Married," $26,067.00 ",1,0,04/11/2013,49, $22.00 , $2.00 , $18.00 , $-   , $2.00 , $12.00 ,3,3,0,3,8,0,0,0,0,0,0,0,Canada
1777,1980,Basic,Married," $25,965.00 ",0,0,07/09/2012,29, $2.00 , $2.00 , $11.00 , $41.00 , $7.00 , $11.00 ,1,2,0,3,8,0,0,0,0,0,0,0,Spain
5740,1970,2n Cycle,Divorced," $25,959.00 ",1,1,14/02/2013,1, $4.00 , $2.00 , $12.00 , $7.00 , $5.00 , $26.00 ,2,1,2,2,6,0,0,0,0,0,1,0,Spain
606,1967,Graduation,Single," $25,930.00 ",1,1,10/10/2013,87, $6.00 , $1.00 , $2.00 , $2.00 , $-   , $4.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Spain
1715,1978,Graduation,Together," $25,851.00 ",1,0,11/02/2013,45, $9.00 , $4.00 , $18.00 , $7.00 , $5.00 , $5.00 ,2,2,0,3,7,0,0,0,0,0,0,0,Australia
6147,1971,Graduation,Divorced," $25,818.00 ",1,0,18/10/2012,51, $5.00 , $2.00 , $8.00 , $2.00 , $2.00 , $9.00 ,1,0,1,2,7,0,0,0,0,0,0,0,Germany
7034,1978,2n Cycle,Married," $25,804.00 ",1,0,01/09/2013,34, $8.00 , $7.00 , $9.00 , $13.00 , $6.00 , $12.00 ,2,2,0,3,8,0,0,0,0,0,0,0,Canada
8082,1971,Graduation,Married," $25,721.00 ",1,0,21/05/2013,75, $1.00 , $3.00 , $6.00 , $3.00 , $6.00 , $15.00 ,1,1,1,2,7,0,0,0,0,0,1,0,Australia
11086,1984,Basic,Single," $25,707.00 ",1,0,18/01/2014,18, $1.00 , $6.00 , $2.00 , $3.00 , $6.00 , $3.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain
35,1987,Graduation,Married," $25,545.00 ",1,0,08/09/2012,35, $32.00 , $1.00 , $64.00 , $16.00 , $12.00 , $85.00 ,3,2,2,3,6,0,0,0,0,0,1,0,Spain
5093,1974,PhD,Divorced," $25,509.00 ",1,0,18/09/2012,15, $40.00 , $3.00 , $30.00 , $10.00 , $7.00 , $11.00 ,3,3,0,3,9,0,0,0,0,0,1,0,Spain
8524,1974,PhD,Divorced," $25,509.00 ",1,0,18/09/2012,15, $40.00 , $3.00 , $30.00 , $10.00 , $7.00 , $11.00 ,3,3,0,3,9,0,0,0,0,0,1,0,Spain
5692,1989,Basic,Married," $25,443.00 ",1,0,22/12/2012,82, $1.00 , $4.00 , $3.00 , $8.00 , $9.00 , $7.00 ,1,1,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
2478,1973,Graduation,Married," $25,410.00 ",1,0,31/08/2013,48, $2.00 , $2.00 , $4.00 , $13.00 , $13.00 , $4.00 ,1,1,0,4,4,0,0,0,0,0,0,0,Spain
13,1947,PhD,Widow," $25,358.00 ",0,1,22/07/2013,57, $19.00 , $-   , $5.00 , $-   , $-   , $8.00 ,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
3665,1977,2n Cycle,Together," $25,315.00 ",1,0,07/11/2013,46, $1.00 , $9.00 , $8.00 , $11.00 , $3.00 , $22.00 ,3,3,0,3,8,0,0,0,0,0,0,0,Spain
78,1969,Graduation,Married," $25,293.00 ",1,0,15/09/2013,51, $15.00 , $-   , $11.00 , $-   , $2.00 , $9.00 ,1,1,1,2,8,0,0,0,0,0,0,0,Spain
5517,1969,Graduation,Married," $25,293.00 ",1,0,15/09/2013,51, $15.00 , $-   , $11.00 , $-   , $2.00 , $9.00 ,1,1,1,2,8,0,0,0,0,0,0,0,Australia
